file,x,y,w,h,classe,HuMoment1,HuMoment2,HuMoment3,HuMoment4,HuMoment5,HuMoment6,HuMoment7,PCA
../Imagens/UnetDataset/fio_dental\results_pos\373_predict_resized.png,68,42,147,188,fio_dental,-1.4445199238401196,-2.8890398476802392,-2.7696487921865494,-2.7696487921865494,-5.539297584373099,-4.214168716026669,-0.0,12457.976803661142
../Imagens/UnetDataset/fio_dental\results_pos\374_predict_resized.png,56,59,127,171,fio_dental,-1.4582303132774912,-2.9164606265549824,-3.0948665632877432,-3.0948665632877432,-6.1897331265754865,-4.553096876565235,-0.0,6584.5162124039925
../Imagens/UnetDataset/fio_dental\results_pos\375_predict_resized.png,89,70,102,145,fio_dental,-1.5142911864025346,-3.0285823728050696,-1.1126286297228523,-1.1126286297228523,-2.2252572594457045,-2.626919816125387,0.0,-479.01282354042803
../Imagens/UnetDataset/fio_dental\results_pos\376_predict_resized.png,79,74,97,108,fio_dental,-1.3703079085124232,-2.7406158170248465,-2.1678982415742922,-2.1678982415742922,-4.3357964831485845,-3.5382061500867152,0.0,-4852.0601710791425
../Imagens/UnetDataset/fio_dental\results_pos\377_predict_resized.png,87,85,103,119,fio_dental,-1.406773562687939,-2.813547125375878,-1.5179405660256848,-1.5179405660256848,-3.0358811320513697,-2.9247141287136236,-0.0,-4864.224278973392
../Imagens/UnetDataset/fio_dental\results_pos\378_predict_resized.png,0,105,147,128,fio_dental,-1.3713311326703876,-2.7426622653407753,-3.2257095054596916,-3.2257095054596916,-6.451419010919383,-4.597040638130079,-0.0,-9228.294377526912
../Imagens/UnetDataset/fio_dental\results_pos\379_predict_resized.png,0,157,65,83,fio_dental,-1.3708316503071716,-2.741663300614343,-3.0744162083127087,-3.0744162083127087,-6.148832416625417,-4.44524785861988,-0.0,-21068.137699729486
../Imagens/UnetDataset/fio_dental\results_pos\37_predict_resized.png,54,128,87,101,fio_dental,-1.342013452170129,-2.684026904340258,-1.510435324619571,-1.510435324619571,-3.020870649239142,-2.8524487767897,0.0,-4847.371309200988
../Imagens/UnetDataset/fio_dental\results_pos\380_predict_resized.png,0,181,119,47,fio_dental,-0.8717731217621405,-1.743546243524281,-1.611965587133454,-1.611965587133454,-3.223931174266908,-2.4837387088955944,-0.0,-18795.152522612803
../Imagens/UnetDataset/fio_dental\results_pos\381_predict_resized.png,61,130,93,111,fio_dental,-1.3514327975586458,-2.7028655951172915,-1.28422526414216,-1.28422526414216,-2.56845052828432,-2.635658061700806,0.0,674.5899219436471
../Imagens/UnetDataset/fio_dental\results_pos\382_predict_resized.png,38,101,96,111,fio_dental,-1.3483087379807595,-2.696617475961519,-1.1989550914163072,-1.1989550914163072,-2.3979101828326144,-2.5472638293970666,0.0,-4491.335270845978
../Imagens/UnetDataset/fio_dental\results_pos\383_predict_resized.png,74,125,91,107,fio_dental,-1.3475729247568542,-2.6951458495137084,-1.1428035076657133,-1.1428035076657133,-2.2856070153314265,-2.4903764324225675,0.0,220.18399868288418
../Imagens/UnetDataset/fio_dental\results_pos\384_predict_resized.png,128,172,73,48,fio_dental,-1.1168348197300684,-2.2336696394601367,-1.6301826930862855,-1.6301826930862855,-3.260365386172571,-2.747017512816354,0.0,-18373.236095187858
../Imagens/UnetDataset/fio_dental\results_pos\385_predict_resized.png,104,176,94,53,fio_dental,-1.1498174390723517,-2.2996348781447034,-2.0478890121335236,-2.0478890121335236,-4.095778024267047,-3.197706451205875,-0.0,-17735.95614408925
../Imagens/UnetDataset/fio_dental\results_pos\386_predict_resized.png,128,183,70,42,fio_dental,-1.039689961375064,-2.079379922750128,-0.12805419862434916,-0.12805419862434916,-0.2561083972486983,-1.1677441599994132,0.0,-18791.871628533285
../Imagens/UnetDataset/fio_dental\results_pos\387_predict_resized.png,0,87,128,134,fio_dental,-1.4073160857694147,-2.8146321715388294,-1.4613432331230518,-1.4613432331230518,-2.9226864662461036,-2.8686593188924667,0.0,-4735.002465665841
../Imagens/UnetDataset/fio_dental\results_pos\388_predict_resized.png,69,143,80,92,fio_dental,-1.3465994998788102,-2.6931989997576204,-1.3713067692370124,-1.3713067692370124,-2.742613538474025,-2.7179062691158227,0.0,-4306.063752413968
../Imagens/UnetDataset/fio_dental\results_pos\389_predict_resized.png,41,91,117,141,fio_dental,-1.3967102913818137,-2.7934205827636274,-0.637448948370011,-0.637448948370011,-1.274897896740022,-2.034159239751825,0.0,6361.268393616225
../Imagens/UnetDataset/fio_dental\results_pos\38_predict_resized.png,72,94,83,97,fio_dental,-1.3417438966989574,-2.683487793397915,-1.5361596452324595,-1.5361596452324595,-3.072319290464919,-2.877903541931417,0.0,-5395.067577727264
../Imagens/UnetDataset/fio_dental\results_pos\390_predict_resized.png,50,89,118,122,fio_dental,-1.2934113746052527,-2.5868227492105054,-1.4543342122345513,-1.4543342122345513,-2.9086684244691026,-2.747745586839804,-0.0,-2585.2355988214445
../Imagens/UnetDataset/fio_dental\results_pos\391_predict_resized.png,55,147,93,94,fio_dental,-1.2727776668863666,-2.5455553337727332,-1.2483253371072418,-1.2483253371072418,-2.4966506742144836,-2.5211030039936086,-0.0,-9356.278671549508
../Imagens/UnetDataset/fio_dental\results_pos\392_predict_resized.png,40,78,119,122,fio_dental,-1.2878986959492094,-2.5757973918984187,-1.6220255294160126,-1.6220255294160126,-3.2440510588320253,-2.909924225365222,-0.0,-3532.362534513246
../Imagens/UnetDataset/fio_dental\results_pos\393_predict_resized.png,57,135,75,83,fio_dental,-1.3210019869386467,-2.6420039738772934,-1.8534195653990884,-1.8534195653990884,-3.7068391307981767,-3.1744215523377353,0.0,-11035.292613237301
../Imagens/UnetDataset/fio_dental\results_pos\394_predict_resized.png,79,93,81,90,fio_dental,-1.336858540688211,-2.673717081376422,-1.1732841338198081,-1.1732841338198081,-2.3465682676396162,-2.510142674508019,0.0,-6300.207882429572
../Imagens/UnetDataset/fio_dental\results_pos\395_predict_resized.png,98,118,79,82,fio_dental,-1.3248648569555619,-2.6497297139111238,-1.4992251073663065,-1.4992251073663065,-2.998450214732613,-2.8240899643218684,0.0,-9861.397392841993
../Imagens/UnetDataset/fio_dental\results_pos\396_predict_resized.png,54,118,107,97,fio_dental,-1.2465185980401212,-2.4930371960802424,-0.7048680287861335,-0.7048680287861335,-1.409736057572267,-1.9513866268262547,-0.0,-2108.9362020740205
../Imagens/UnetDataset/fio_dental\results_pos\397_predict_resized.png,51,101,119,116,fio_dental,-1.2606465008927923,-2.5212930017855846,-0.8962759797417883,-0.8962759797417883,-1.7925519594835766,-2.1569224806345804,-0.0,4582.619853098929
../Imagens/UnetDataset/fio_dental\results_pos\398_predict_resized.png,57,116,100,86,fio_dental,-1.2312713476951225,-2.462542695390245,-0.8038746531810498,-0.8038746531810498,-1.6077493063620996,-2.035146000876172,-0.0,-5932.776411823168
../Imagens/UnetDataset/fio_dental\results_pos\399_predict_resized.png,56,137,86,87,fio_dental,-1.2606488223943406,-2.5212976447886812,-0.9541762993302331,-0.9541762993302331,-1.9083525986604661,-2.214825121724574,-0.0,-7459.038499590044
../Imagens/UnetDataset/fio_dental\results_pos\39_predict_resized.png,75,146,72,85,fio_dental,-1.345135945301908,-2.690271890603816,-1.5620707243069536,-1.5620707243069536,-3.124141448613907,-2.9072066696088616,0.0,-8307.675289050741
../Imagens/UnetDataset/fio_dental\results_pos\3_predict_resized.png,65,147,86,97,fio_dental,-1.3331478141929785,-2.666295628385957,-0.6547441067168844,-0.6547441067168844,-1.3094882134337689,-1.9878919209098629,-0.0,-2889.335209834824
../Imagens/UnetDataset/fio_dental\results_pos\400_predict_resized.png,58,117,98,95,fio_dental,-1.2564608403940698,-2.5129216807881396,-0.8049184034344924,-0.8049184034344924,-1.6098368068689848,-2.0613792438285623,-0.0,-3637.2252544372614
../Imagens/UnetDataset/fio_dental\results_pos\401_predict_resized.png,59,129,89,88,fio_dental,-1.2554319446661037,-2.5108638893322075,-1.0224439046886242,-1.0224439046886242,-2.0448878093772485,-2.2778758493547278,-0.0,-6093.5214574588435
../Imagens/UnetDataset/fio_dental\results_pos\402_predict_resized.png,71,110,75,74,fio_dental,-1.2536866372600677,-2.5073732745201354,-0.058637060236833356,-0.058637060236833356,-0.11727412047366663,-1.312323697496901,-0.0,-10718.690744013235
../Imagens/UnetDataset/fio_dental\results_pos\403_predict_resized.png,70,110,83,82,fio_dental,-1.2552468076434633,-2.5104936152869266,-0.7722378602587908,-0.7722378602587908,-1.5444757205175816,-2.0274846679022542,-0.0,-8105.720226252701
../Imagens/UnetDataset/fio_dental\results_pos\404_predict_resized.png,84,107,86,86,fio_dental,-1.2523481992663308,-2.5046963985326616,-0.6800544042680443,-0.6800544042680443,-1.3601088085360886,-1.932402603534375,-0.0,-6988.858221013264
../Imagens/UnetDataset/fio_dental\results_pos\405_predict_resized.png,43,118,95,74,fio_dental,-1.1299495208624009,-2.2598990417248017,-0.8420159230998613,-0.8420159230998613,-1.6840318461997228,-1.9719654439622623,0.0,-9980.17429688927
../Imagens/UnetDataset/fio_dental\results_pos\406_predict_resized.png,39,72,97,91,fio_dental,-1.2133088608031273,-2.4266177216062546,-1.239788926941841,-1.239788926941841,-2.4795778538836823,-2.453097787744968,-0.0,-8370.352882309026
../Imagens/UnetDataset/fio_dental\results_pos\407_predict_resized.png,61,89,97,90,fio_dental,-1.215463499281079,-2.430926998562158,-1.2597534208155332,-1.2597534208155332,-2.5195068416310664,-2.4752169200966123,-0.0,-5439.523958344932
../Imagens/UnetDataset/fio_dental\results_pos\408_predict_resized.png,63,62,137,118,fio_dental,-1.292216153959686,-2.584432307919372,-1.3956695376159431,-1.3956695376159431,-2.791339075231886,-2.687885691575629,-0.0,2757.445783937152
../Imagens/UnetDataset/fio_dental\results_pos\409_predict_resized.png,31,66,179,116,fio_dental,-1.2459376025702222,-2.4918752051404445,-2.316420070507119,-2.316420070507119,-4.632840141014238,-3.5623576730773414,-0.0,2016.6568032642926
../Imagens/UnetDataset/fio_dental\results_pos\40_predict_resized.png,75,128,78,91,fio_dental,-1.3419685231082716,-2.6839370462165433,-1.5574244211336319,-1.5574244211336319,-3.1148488422672638,-2.8993929442419035,0.0,-7463.087033596087
../Imagens/UnetDataset/fio_dental\results_pos\410_predict_resized.png,76,106,111,75,fio_dental,-1.1371729201983425,-2.274345840396685,-1.6201072427356291,-1.6201072427356291,-3.2402144854712582,-2.7572801629339714,-0.0,-6810.815989423803
../Imagens/UnetDataset/fio_dental\results_pos\411_predict_resized.png,63,103,90,104,fio_dental,-1.2062367806010879,-2.4124735612021757,-1.9524179172972824,-1.9524179172972824,-3.904835834594565,-3.15865469789837,0.0,-8775.500696705389
../Imagens/UnetDataset/fio_dental\results_pos\412_predict_resized.png,50,93,93,83,fio_dental,-1.2144481854764173,-2.4288963709528346,-1.3192106764875855,-1.3192106764875855,-2.638421352975171,-2.533658861964003,-0.0,-9079.531819054577
../Imagens/UnetDataset/fio_dental\results_pos\413_predict_resized.png,56,74,94,113,fio_dental,-1.2824328837035235,-2.564865767407047,-2.593454046286446,-2.593454046286446,-5.186908092572892,-3.87588692998997,0.0,-6632.903569600458
../Imagens/UnetDataset/fio_dental\results_pos\414_predict_resized.png,31,87,134,174,fio_dental,-1.4474228197672168,-2.8948456395344335,-3.3474700860630944,-3.3474700860630944,-6.694940172126189,-4.794892905830311,0.0,3181.5098758160393
../Imagens/UnetDataset/fio_dental\results_pos\415_predict_resized.png,0,103,148,144,fio_dental,-1.3419466448294133,-2.6838932896588266,-2.355468402481325,-2.355468402481325,-4.71093680496265,-3.697415047310738,-0.0,1710.3276890940078
../Imagens/UnetDataset/fio_dental\results_pos\416_predict_resized.png,35,100,142,171,fio_dental,-1.4683952787461614,-2.9367905574923228,-3.2201360760675657,-3.2201360760675657,-6.440272152135131,-4.688531354813727,0.0,3410.9428248951417
../Imagens/UnetDataset/fio_dental\results_pos\417_predict_resized.png,58,130,109,101,fio_dental,-1.2291777755044118,-2.4583555510088235,-1.6537766954140725,-1.6537766954140725,-3.307553390828145,-2.882954470918484,-0.0,-226.90981005546737
../Imagens/UnetDataset/fio_dental\results_pos\418_predict_resized.png,44,132,108,113,fio_dental,-1.240698559166908,-2.481397118333816,-1.9448483687694493,-1.9448483687694493,-3.8896967375388987,-3.185546927936357,-0.0,-1741.6900476291146
../Imagens/UnetDataset/fio_dental\results_pos\419_predict_resized.png,77,130,104,97,fio_dental,-1.2378004116907946,-2.475600823381589,-1.8658824781789929,-1.8658824781789929,-3.7317649563579858,-3.1036828898697877,-0.0,-2796.112344568134
../Imagens/UnetDataset/fio_dental\results_pos\41_predict_resized.png,79,149,71,83,fio_dental,-1.3444302413933402,-2.6888604827866804,-1.6059994618786566,-1.6059994618786566,-3.211998923757313,-2.950429703271997,0.0,-8927.973080281345
../Imagens/UnetDataset/fio_dental\results_pos\420_predict_resized.png,82,111,106,108,fio_dental,-1.459449293187112,-2.918898586374224,-3.1188731750508003,-3.1188731750508003,-6.237746350101601,-4.5783224682379124,-0.0,-7748.425215276904
../Imagens/UnetDataset/fio_dental\results_pos\421_predict_resized.png,93,113,102,121,fio_dental,-1.441893623349599,-2.883787246699198,-2.5878391288205034,-2.5878391288205034,-5.175678257641007,-4.029732752170102,-0.0,-4879.20199297929
../Imagens/UnetDataset/fio_dental\results_pos\422_predict_resized.png,60,93,139,165,fio_dental,-1.5439410839275234,-3.0878821678550463,-2.2333759800751687,-2.2333759800751687,-4.466751960150337,-3.777317064002692,0.0,1811.2331262751686
../Imagens/UnetDataset/fio_dental\results_pos\423_predict_resized.png,40,102,100,108,fio_dental,-1.2857099092677693,-2.5714198185355386,-1.5817608678784154,-1.5817608678784154,-3.1635217357568313,-2.8674707771461847,-0.0,-3540.903845561998
../Imagens/UnetDataset/fio_dental\results_pos\424_predict_resized.png,78,101,83,83,fio_dental,-1.2568550055988292,-2.5137100111976585,-1.2613351960733614,-1.2613351960733614,-2.522670392146723,-2.5181902016721907,-0.0,-7964.5142137539315
../Imagens/UnetDataset/fio_dental\results_pos\425_predict_resized.png,48,109,91,100,fio_dental,-1.293681334685943,-2.587362669371886,-1.8252404098003008,-1.8252404098003008,-3.6504808196006016,-3.1189217444862436,-0.0,-5801.861175323899
../Imagens/UnetDataset/fio_dental\results_pos\426_predict_resized.png,44,105,137,133,fio_dental,-1.2384716932362867,-2.4769433864725734,1.0024131643887078,1.0024131643887078,2.0048263287774155,-0.23605852884757905,0.0,10266.615871701712
../Imagens/UnetDataset/fio_dental\results_pos\427_predict_resized.png,53,114,95,99,fio_dental,-1.2823018686176288,-2.5646037372352577,0.6269379530580342,0.6269379530580342,1.2538759061160685,-0.6553639155595947,0.0,-5580.240803356444
../Imagens/UnetDataset/fio_dental\results_pos\428_predict_resized.png,56,119,119,121,fio_dental,-1.27633283835456,-2.55266567670912,-0.6082210397173035,-0.6082210397173035,-1.216442079434607,-1.8845538780718636,0.0,5513.240888906698
../Imagens/UnetDataset/fio_dental\results_pos\429_predict_resized.png,34,102,81,86,fio_dental,-1.277169799028683,-2.554339598057366,0.4254443930351759,0.4254443930351759,0.8508887860703519,-0.8517254059935071,-0.0,-11903.35834406094
../Imagens/UnetDataset/fio_dental\results_pos\42_predict_resized.png,46,76,103,94,fio_dental,-1.1812467729082665,-2.362493545816533,-0.4700393310292301,-0.4700393310292301,-0.9400786620584602,-1.6512861039374966,0.0,-6489.809485717172
../Imagens/UnetDataset/fio_dental\results_pos\430_predict_resized.png,36,83,99,105,fio_dental,-1.277768203649233,-2.555536407298466,-0.04324580720709754,-0.04324580720709754,-0.08649161441419512,-1.3210140108563304,-0.0,-5597.741659125943
../Imagens/UnetDataset/fio_dental\results_pos\431_predict_resized.png,71,98,92,98,fio_dental,-1.2797658797243507,-2.5595317594487015,0.7731756760884545,0.7731756760884545,1.546351352176909,-0.5065902036358961,-0.0,-3617.95283059856
../Imagens/UnetDataset/fio_dental\results_pos\432_predict_resized.png,72,125,79,92,fio_dental,-1.3366086218584214,-2.673217243716843,1.1728652496399712,1.1728652496399712,2.345730499279942,-0.16374337221845042,0.0,-4302.038171218713
../Imagens/UnetDataset/fio_dental\results_pos\433_predict_resized.png,73,108,83,97,fio_dental,-1.3310705474169588,-2.6621410948339177,0.12477505470301632,0.12477505470301632,0.24955010940603262,-1.2062954927139427,0.0,-2592.117153557243
../Imagens/UnetDataset/fio_dental\results_pos\434_predict_resized.png,55,112,84,97,fio_dental,-1.3294067246114847,-2.6588134492229694,0.5651986484747709,0.5651986484747709,1.1303972969495417,-0.7642080761367137,0.0,-4855.937500721402
../Imagens/UnetDataset/fio_dental\results_pos\435_predict_resized.png,65,147,86,98,fio_dental,-1.3335925913474551,-2.6671851826949102,-0.5909818485498523,-0.5909818485498523,-1.1819636970997045,-1.9245744398973075,-0.0,-2796.697738845006
../Imagens/UnetDataset/fio_dental\results_pos\436_predict_resized.png,36,101,110,125,fio_dental,-1.3271261079115262,-2.6542522158230524,-0.2977831992167766,-0.2977831992167766,-0.5955663984335532,-1.6249093071283027,0.0,1808.440628380583
../Imagens/UnetDataset/fio_dental\results_pos\437_predict_resized.png,52,101,105,119,fio_dental,-1.3306572236909229,-2.6613144473818457,0.0909817188571239,0.0909817188571239,0.18196343771424783,-1.239675504833799,0.0,1936.2799712991234
../Imagens/UnetDataset/fio_dental\results_pos\438_predict_resized.png,79,130,73,82,fio_dental,-1.3323178741928672,-2.6646357483857344,0.8131613869982393,0.8131613869982393,1.6263227739964785,-0.5191564871946279,-0.0,-9893.685370546082
../Imagens/UnetDataset/fio_dental\results_pos\439_predict_resized.png,76,118,74,82,fio_dental,-1.3293809667831142,-2.6587619335662285,0.34275248480034914,0.34275248480034914,0.6855049696006983,-0.9866284819827652,0.0,-9622.530926088337
../Imagens/UnetDataset/fio_dental\results_pos\43_predict_resized.png,62,77,86,115,fio_dental,-1.368308880516993,-2.736617761033986,-1.611951202720601,-1.611951202720601,-3.223902405441202,-2.980260083237594,0.0,-2078.132112703707
